Id,Extref_Id,Type,Label
1263,375729,0,Ren&#233;e J. Miller
1264,375729,0,Laura M. Haas
1265,375729,0,Ronald Fagin
1266,conf/sigmod/YanMHF01,0,Ling-Ling Yan
1267,conf/sigmod/YanMHF01,0,Renée J. Miller
1268,375728,0,Assaf Schuster
1269,375728,0,Ran Wolff
1270,conf/sigmod/SchusterW01,0,Ran Wolff
1271,conf/sigmod/SchusterW01,0,Assaf Schuster
1272,375727,0,Lise Getoor
1273,375727,0,Benjamin Taskar
1274,375727,0,Daphne Koller
1275,conf/sigmod/GetoorTK01,0,Daphne Koller
1276,conf/sigmod/GetoorTK01,0,Lise Getoor
1277,conf/sigmod/GetoorTK01,0,Benjamin Taskar
1278,375723,0,Benjamin Nguyen
1279,375723,0,Gr&#233;gory Cobena
1280,375723,0,Miha&#237; Preda
1281,conf/sigmod/NguyenACP01,0,Benjamin Nguyen
1282,conf/sigmod/NguyenACP01,0,Gregory Cobena
1283,conf/sigmod/NguyenACP01,0,Mihai Preda
1284,375722,0,Chun Zhang
1285,375722,0,Jeffrey Naughton
1286,375722,0,Qiong Luo
1287,375722,0,Guy Lohman
1288,conf/sigmod/ZhangNDLL01,0,Guy M. Lohman
1289,conf/sigmod/ZhangNDLL01,0,Qiong Luo
1290,conf/sigmod/ZhangNDLL01,0,Chun Zhang
1291,375720,0,Igor Tatarinov
1292,375720,0,Alon Y. Halevy
1293,conf/sigmod/TatarinovIHW01,0,Igor Tatarinov
1294,conf/sigmod/TatarinovIHW01,0,Alon Y. Halevy
1295,375744,0,Denise Draper
1296,conf/sigmod/DraperHW01,0,Denise Draper
1297,375743,0,Zohreh Nazeri
1298,375743,0,Eric Bloedorn
1299,375743,0,Paul Ostwald
1300,conf/sigmod/NazeriBO01,0,Zohreh Nazeri
1301,conf/sigmod/NazeriBO01,0,Paul Ostwald
1302,conf/sigmod/NazeriBO01,0,Eric Bloedorn
1303,375742,0,Thomas Maguire
1304,conf/sigmod/Maguire01,0,Thomas Maguire
1305,375737,0,Julio C. Navas
1306,375737,0,Michael Wynblatt
1307,conf/sigmod/WynblattN01,0,Michael J. Wynblatt
1308,conf/sigmod/WynblattN01,0,Julio C. Navas
1309,375736,0,K. Sel&#231;uk Candan
1310,375736,0,Wang-Pin Hsiung
1311,conf/sigmod/CandanLLHA01,0,Wang-Pin Hsiung
1312,conf/sigmod/CandanLLHA01,0,K. Selçuk Candan
1313,375733,0,Felipe Cari&#241;o
1314,375733,0,Pekka Kostamaa
1315,375733,0,Art Kaufmann
1316,375733,0,John Burgess
1317,conf/sigmod/CarinoKKB01,0,Felipe Cariño
1318,conf/sigmod/CarinoKKB01,0,Pekka Kostamaa
1319,conf/sigmod/CarinoKKB01,0,Art Kaufmann
1320,conf/sigmod/CarinoKKB01,0,John Burgess
1321,375731,0,AnHai Doan
1322,375731,0,Pedro Domingos
1323,conf/sigmod/DoanDH01,0,AnHai Doan
1324,conf/sigmod/DoanDH01,0,Pedro Domingos
1325,375755,0,L. Shou
1326,375755,0,C. H. Chionh
1327,375755,0,Z. Huang
1328,375755,0,Y. Ruan
1329,375755,0,Kian-Lee Tan
1330,conf/sigmod/ShouCTRH01,0,Yixin Ruan
1331,conf/sigmod/ShouCTRH01,0,Zhiyong Huang
1332,conf/sigmod/ShouCTRH01,0,Kian-Lee Tan
1333,conf/sigmod/ShouCTRH01,0,Jason Chionh
1334,conf/sigmod/ShouCTRH01,0,Lidan Shou
1335,375752,0,Pavan Deolasee
1336,375752,0,Amol Katkar
1337,375752,0,Ankur Panchbudhe
1338,375752,0,Prashant Shenoy
1339,conf/sigmod/DeolaseeKPRS01,0,Pavan Deolasee
1340,conf/sigmod/DeolaseeKPRS01,0,Amol Katkar
1341,conf/sigmod/DeolaseeKPRS01,0,Ankur Panchbudhe
1342,conf/sigmod/DeolaseeKPRS01,0,Prashant J. Shenoy
1343,375754,0,Werner Kie&#946;ling
1344,375754,0,Stefan Holland
1345,375754,0,Stefan Fischer
1346,375754,0,Thorsten Ehm
1347,conf/sigmod/KiesslingHFE01,0,Werner Kießling
1348,conf/sigmod/KiesslingHFE01,0,Thorsten Ehm
1349,conf/sigmod/KiesslingHFE01,0,Stefan Holland
1350,conf/sigmod/KiesslingHFE01,0,Stefan Fischer 0003
1351,375749,0,Parke Godfrey
1352,375749,0,Jarek Gryz
1353,375749,0,Calisto Zuzarte
1354,conf/sigmod/GodfreyGXZ01,0,Jarek Gryz
1355,conf/sigmod/GodfreyGXZ01,0,Calisto Zuzarte
1356,conf/sigmod/GodfreyGXZ01,0,Parke Godfrey
1357,375751,0,Amit Ganesh
1358,375751,0,Ron Weiss
1359,conf/sigmod/LahiriG01,0,Ashok Joshi
1360,conf/sigmod/LahiriG01,0,Ron Weiss
1361,conf/sigmod/LahiriG01,0,Amit Ganesh
1362,375745,0,Reed M. Meseck
1363,conf/sigmod/Meseck01,0,Reed M. Meseck
1364,375748,0,C&#233;sar Galindo-Legaria
1365,375748,0,Milind Joshi
1366,conf/sigmod/Galindo-LegariaJ01,0,Milind Joshi
1367,conf/sigmod/Galindo-LegariaJ01,0,César A. Galindo-Legaria
1368,375769,0,Sanjay Agrawal
1369,conf/sigmod/AgrawalCN01,0,Sanjay Agrawal
1370,375771,0,Tiziana Catarci
1371,375771,0,Giuseppe Santucci
1372,conf/sigmod/CatarciS01,0,Tiziana Catarci
1373,conf/sigmod/CatarciS01,0,Giuseppe Santucci
1374,375767,0,Mauricio A. Hern&#225;ndez
1375,conf/sigmod/HernandezMHYHT01,0,Mauricio A. Hernández
1376,375762,0,Henrique Paques
1377,conf/sigmod/ButtlerLPP01,0,Henrique Paques
1378,375764,0,Silvana Castano
1379,375759,0,Asaf Adii
1380,375759,0,David Botzer
1381,375759,0,Opher Etzion
1382,375759,0,Tali Yatzkar-Haham
1383,conf/sigmod/AdiBEY01,0,Tali Yatzkar-Haham
1384,conf/sigmod/AdiBEY01,0,Asaf Adi
1385,conf/sigmod/AdiBEY01,0,David Botzer
1386,conf/sigmod/AdiBEY01,0,Opher Etzion
1387,375761,0,Sudarshan S. Chawathe
1388,375761,0,Jihwang Yoo
1389,conf/sigmod/BabyCY01,0,Jihwang Yeo
1390,conf/sigmod/BabyCY01,0,Sudarshan S. Chawathe
1391,375673,0,Mahesh V. Joshi
1392,375673,0,Ramesh C. Agarwal
1393,375673,0,Vipin Kumar
1394,conf/sigmod/JoshiA01,0,Ramesh C. Agarwal
1395,conf/sigmod/JoshiA01,0,Mahesh V. Joshi
1396,375672,0,Peer Kr&#246;ger
1397,conf/sigmod/BreunigKKS01,0,Peer Kröger
1398,375677,0,Fran&#231;oise Fabret
1399,375677,0,H. Arno Jacobsen
1400,375677,0,Fran&#231;ois Llirbat
1401,375677,0,Jo&#259;o Pereira
1402,conf/sigmod/FabretJLPRS01,0,Françoise Fabret
1403,conf/sigmod/FabretJLPRS01,0,François Llirbat
1404,conf/sigmod/FabretJLPRS01,0,João Pereira
1405,conf/sigmod/FabretJLPRS01,0,Hans-Arno Jacobsen
1406,375674,0,Atsuyuki Morishima
1407,conf/sigmod/FernandezMS01,0,Atsuyuki Morishima
1408,375669,0,Denis Rinfret
1409,375669,0,Patrick O'Neil
1410,375669,0,Elizabeth O'Neil
1411,conf/sigmod/RinfretOO01,0,Elizabeth J. O'Neil
1412,conf/sigmod/RinfretOO01,0,Denis Rinfret
1413,conf/sigmod/RinfretOO01,0,Patrick E. O'Neil
1414,375671,0,Panagiotis G. Ipeirotis
1415,375671,0,Mehran Sahami
1416,conf/sigmod/IpeirotisGS01,0,Mehran Sahami
1417,conf/sigmod/IpeirotisGS01,0,Panagiotis G. Ipeirotis
1418,375670,0,Michael Greenwald
1419,375670,0,Sanjeev Khanna
1420,conf/sigmod/GreenwaldK01,0,Sanjeev Khanna
1421,conf/sigmod/GreenwaldK01,0,Michael Greenwald
1422,375684,0,Clement Yu
1423,375684,0,Weiyi Meng
1424,375684,0,Wensheng Wu
1425,375684,0,King-Lup Liu
1426,conf/sigmod/YuMWL01,0,Weiyi Meng
1427,conf/sigmod/YuMWL01,0,Clement T. Yu
1428,conf/sigmod/YuMWL01,0,King-Lup Liu
1429,conf/sigmod/YuMWL01,0,Wensheng Wu
1430,375682,0,Vinayak Borkar
1431,375682,0,Kaustubh Deshmukh
1432,375682,0,Sunita Sarawagi
1433,conf/sigmod/BorkarDS01,0,Vinayak R. Borkar
1434,conf/sigmod/BorkarDS01,0,Sunita Sarawagi
1435,conf/sigmod/BorkarDS01,0,Kaustubh Deshmukh
1436,375686,0,Nicolas Bruno
1437,conf/sigmod/BrunoCG01,0,Nicolas Bruno
1438,375685,0,Amol Deshpande
1439,conf/sigmod/DeshpandeGR01,0,Amol Deshpande
1440,375679,0,Kihong Kim
1441,375679,0,Sang K. Cha
1442,375679,0,Keunjoo Kwon
1443,conf/sigmod/KimCK01,0,Keunjoo Kwon
1444,conf/sigmod/KimCK01,0,Kihong Kim
1445,375678,0,Giedrius Slivinskas
1446,conf/sigmod/SlivinskasJS01,0,Giedrius Slivinskas
1447,375681,0,Philip Bohannon
1448,375681,0,Peter Mcllroy
1449,375680,0,Eamonn Keogh
1450,375680,0,Michael Pazzani
1451,conf/sigmod/KeoghCMP01,0,Eamonn J. Keogh
1452,conf/sigmod/KeoghCMP01,0,Michael J. Pazzani
1453,375692,0,Zhiyuan Chen
1454,375693,0,Shivnath Babu
1455,conf/sigmod/BabuGR01,0,Shivnath Babu
1456,375694,0,Gautam Das
1457,conf/sigmod/ChaudhuriDN01,0,Gautam Das
1458,375703,0,Hoshi Mistry
1459,375703,0,Prasan Roy
1460,conf/sigmod/MistryRSR01,0,Hoshi Mistry
1461,conf/sigmod/MistryRSR01,0,Prasan Roy
1462,375687,0,Hui Jin
1463,375687,0,Beng Chin Ooi
1464,conf/sigmod/JagadishJOT01,0,Hui Jin
1465,conf/sigmod/JagadishJOT01,0,Beng Chin Ooi
1466,375688,0,Shimin Chen
1467,375688,0,Todd C. Mowry
1468,conf/sigmod/ChenGM01,0,Shimin Chen
1469,conf/sigmod/ChenGM01,0,Todd C. Mowry
1470,375689,0,Dimitrios Gunopulos
1471,375689,0,Nick Koudas
1472,conf/sigmod/GionisGK01,0,Dimitrios Gunopulos
1473,conf/sigmod/GionisGK01,0,Nick Koudas
1474,375690,0,Vagelis Hristidis
1475,conf/sigmod/HristidisKP01,0,Vagelis Hristidis
1476,375712,0,Panos Kalnis
1477,conf/sigmod/KalnisP01,0,Panos Kalnis
1478,375714,0,Christian B&#246;hm
1479,375714,0,Bernhard Braunm&#252;ller
1480,375714,0,Florian Krebs
1481,conf/sigmod/BohmBKK01,0,Florian Krebs
1482,conf/sigmod/BohmBKK01,0,Christian Böhm
1483,conf/sigmod/BohmBKK01,0,Bernhard Braunmüller
1484,375716,0,Christian A. Lang
1485,375716,0,Ambuj K. Singh
1486,conf/sigmod/LangS01,0,Christian A. Lang
1487,conf/sigmod/LangS01,0,Ambuj K. Singh
1488,375718,0,Iosif Lazaridis
1489,conf/sigmod/LazaridisM01,0,Iosif Lazaridis
1490,375705,0,Foto N. Afrati
1491,375705,0,Jeffrey D. Ullman
1492,conf/sigmod/AfratiLU01,0,Foto N. Afrati
1493,375706,0,Jonathan Goldstein
1494,conf/sigmod/GoldsteinL01,0,Jonathan Goldstein
1495,375709,0,Sang-Ho Lee
1496,375709,0,Kyu-Young Whang
1497,375709,0,Yang-Sae Moon
1498,375709,0,Il-Yeol Song
1499,conf/sigmod/LeeWMS01,0,Kyu-Young Whang
1500,conf/sigmod/LeeWMS01,0,Yang-Sae Moon
1501,conf/sigmod/LeeWMS01,0,Il-Yeol Song
1502,conf/sigmod/LeeWMS01,0,Sang Ho Lee
1503,375710,0,Boon Thau Loo
1504,conf/sigmod/OlstonWL01,0,Boon Thau Loo
1505,381897,0,D. B. Phatak
1506,381897,0,N. L. Sarda
1507,journals/sigmod/PhatakSSS96,0,Nandlal L. Sarda
1508,journals/sigmod/PhatakSSS96,0,D. B. Phatak
1509,381895,0,Andrew E. Wade
1510,journals/sigmod/Wade96,0,Andrew E. Wade
1511,381893,0,Eric Freeman
1512,381893,0,David Gelernter
1513,journals/sigmod/FreemanG96,0,Eric Freeman
1514,journals/sigmod/FreemanG96,0,David Gelernter
1515,381892,0,Susan D. Urban
1516,381892,0,Suzanne W. Dietrich
1517,381892,0,Forouzan Golshani
1518,journals/sigmod/UrbanDG96,0,Suzanne W. Dietrich
1519,journals/sigmod/UrbanDG96,0,Forouzan Golshani
1520,journals/sigmod/UrbanDG96,0,Susan Darling Urban
1521,383735,0,Marc Andries
1522,383735,0,Luca Cabibbo
1523,383735,0,Jan Paredaens
1524,383735,0,Jan van den Bussche
1525,journals/tods/AndriesCPB01,0,Jan Van den Bussche
1526,journals/tods/AndriesCPB01,0,Marc Andries
1527,journals/tods/AndriesCPB01,0,Jan Paredaens
1528,journals/tods/AndriesCPB01,0,Luca Cabibbo
1529,381901,0,Xiaolei Qian
1530,journals/sigmod/Qian96,0,Xiaolei Qian
1531,381900,0,Lotus Development Corp.
1532,journals/sigmod/Anonymous96,0,?
1533,383893,0,Shimichi Morishita
1534,383892,0,Jan Chomicki
1535,383892,0,David Toman
1536,383892,0,Michael H. B&#246;hlen
1537,journals/tods/ChomickiTB01,0,Jan Chomicki
1538,journals/tods/ChomickiTB01,0,David Toman
1539,383737,0,Windsor W. Hsu
1540,383737,0,Alan Jay Smith
1541,383737,0,Honesty C. Young
1542,journals/tods/HsuSY01,0,Windsor W. Hsu
1543,journals/tods/HsuSY01,0,Alan Jay Smith
1544,journals/tods/HsuSY01,0,Honesty C. Young
1545,383736,0,Alex Dekhtyar
1546,383736,0,Robert Ross
1547,journals/tods/DekhtyarRS01,0,Alex Dekhtyar
1548,journals/tods/DekhtyarRS01,0,Robert Ross
1549,502031,0,Thomas Eiter
1550,502031,0,James J. Lu
1551,502031,0,Thomas Lukasiewicz
1552,journals/tods/EiterLLS01,0,Thomas Eiter
1553,journals/tods/EiterLLS01,0,Thomas Lukasiewicz
1554,journals/tods/EiterLLS01,0,James J. Lu
1555,383894,0,Sushil Jajodia
1556,383894,0,Maria Luisa Sapino
1557,journals/tods/JajodiaSSS01,0,Sushil Jajodia
1558,503102,0,Fereidoon Sadri
1559,503102,0,Subbu N. Subramanian
1560,journals/tods/LakshmananSS01,0,Fereidoon Sadri
1561,journals/tods/LakshmananSS01,0,Subbu N. Subramanian
1562,502033,0,Wilfred Ng
1563,journals/tods/Ng01,0,Wilfred Ng
1564,507236,0,Heiko Schuldt
1565,507236,0,Gustavo Alonso
1566,507236,0,Catriel Beeri
1567,journals/tods/SchuldtABS02,0,Gustavo Alonso
1568,journals/tods/SchuldtABS02,0,Heiko Schuldt
1569,journals/tods/SchuldtABS02,0,Catriel Beeri
1570,507341,0,Feng Tian
1571,507341,0,David J. DeWitt
1572,507341,0,Jianjun Chen
1573,journals/sigmod/TianDCZ02,0,Jianjun Chen
1574,journals/sigmod/TianDCZ02,0,Feng Tian
1575,507237,0,Mengchi Liu
1576,507237,0,Gillian Dobbie
1577,507237,0,Tok Wang Ling
1578,journals/tods/LiuDL02,0,Mengchi Liu
1579,journals/tods/LiuDL02,0,Tok Wang Ling
1580,journals/tods/LiuDL02,0,Gillian Dobbie
1581,507344,0,M. Cilia
1582,507344,0,A. P. Buchmann
1583,journals/sigmod/CiliaB02,0,Mariano Cilia
1584,journals/sigmod/CiliaB02,0,Alejandro P. Buchmann
1585,507345,0,W. H&#252;mmer
1586,507345,0,W. Lehner
1587,507345,0,H. Wedekind
1588,journals/sigmod/HummerLW02,0,Wolfgang Hümmer
1589,journals/sigmod/HummerLW02,0,Wolfgang Lehner
1590,journals/sigmod/HummerLW02,0,Hartmut Wedekind
1591,507343,0,Rainer A. Sommer
1592,507343,0,Thomas R. Gulledge
1593,507343,0,David Bailey
1594,journals/sigmod/SommerGB02,0,Rainer A. Sommer
1595,journals/sigmod/SommerGB02,0,David Bailey
1596,journals/sigmod/SommerGB02,0,Thomas R. Gulledge
1597,375774,0,Eugene Agichtein
1598,375774,0,Jeff Pavel
1599,375774,0,Viktoriya Sokolova
1600,375774,0,Aleksandr Voskoboynik
1601,conf/sigmod/AgichteinGV01,0,Jeff Pavel
1602,conf/sigmod/AgichteinGV01,0,Aleksandr Voskoboynik
1603,conf/sigmod/AgichteinGV01,0,Eugene Agichtein
1604,conf/sigmod/AgichteinGV01,0,Viktoriya Sokolova
1605,375773,0,Mehul A. Shah
1606,375773,0,Sirish Chandrasekaran
1607,conf/sigmod/ShahC01,0,Sirish Chandrasekaran
1608,375777,0,Andreas M&#252;ller
1609,375777,0,Marco P&#246;tke
1610,375777,0,Thomas Seidl
1611,conf/sigmod/KriegelMPS01,0,Andreas Müller
1612,conf/sigmod/KriegelMPS01,0,Marco Pötke
1613,conf/sigmod/KriegelMPS01,0,Thomas Seidl
1614,375776,0,Kwang-Ting Cheng
1615,375776,0,Lihyuarn L. Chang
1616,conf/sigmod/ChangC01,0,Lihyuarn L. Chang
1617,conf/sigmod/ChangC01,0,Tim Cheng
1618,375780,0,Kaushik Dutta
1619,375780,0,Helen Thomas
1620,375780,0,Debra VanderMeer
1621,conf/sigmod/DattaDRTV01,0,Helen M. Thomas
1622,conf/sigmod/DattaDRTV01,0,Kaushik Dutta
1623,375779,0,Kam-Yiu Lam
1624,375779,0,Edward Chan
1625,375779,0,Tei-Wei Kuo
1626,375779,0,S. W. Ng
1627,375779,0,Dick Hung
1628,conf/sigmod/LamCKNH01,0,Edward Chan
1629,conf/sigmod/LamCKNH01,0,Tei-Wei Kuo
1630,conf/sigmod/LamCKNH01,0,S. W. Ng
1631,conf/sigmod/LamCKNH01,0,Dick Hung
1632,conf/sigmod/LamCKNH01,0,Kam-yiu Lam
1633,375786,0,Hasan Jamil
1634,375786,0,Ying Lu
1635,375786,0,Liangyou Chen
1636,375786,0,Yaqin Liao
1637,conf/sigmod/HanPLJ01,0,Liangyou Chen
1638,conf/sigmod/HanPLJ01,0,Ying Lu
1639,conf/sigmod/HanPLJ01,0,Yaqin Liao
1640,375783,0,Arthur Whitney
1641,conf/sigmod/WhitneyS01,0,Arthur T. Whitney
1642,375792,0,Dana Florescu
1643,375792,0,Guido Moerkotte
1644,375792,0,Harald Sch&#246;ning
1645,375789,0,Jun Chen
1646,375789,0,Xin Zhang
1647,375789,0,Songting Chen
1648,375789,0,Andreas Koeller
1649,375789,0,Elke A. Rundensteiner
1650,conf/sigmod/ChenZCKR01,0,Songting Chen
1651,conf/sigmod/ChenZCKR01,0,Jun Chen
1652,375812,0,Ming-Chien Shan
1653,conf/sigmod/CasatiS01,0,Ming-Chien Shan
1654,377676,0,Leonidas Fegaras
1655,377676,0,David Maier
1656,journals/tods/FegarasM00,0,Leonidas Fegaras
1657,377677,0,Gerhard Drasch
1658,377677,0,Wig Ag
1659,journals/tods/KossmannFDA00,0,Gerhard Drasch
1660,381860,0,Azer Bestavros
1661,journals/sigmod/Bestavros96,0,Azer Bestavros
1662,381868,0,Raju Sivasankaran
1663,381868,0,John A. Stankovic
1664,381868,0,Don T. Towsley
1665,381868,0,Ming Xiong
1666,journals/sigmod/RamamrithamSSTX96,0,John A. Stankovic
1667,journals/sigmod/RamamrithamSSTX96,0,Ming Xiong
1668,journals/sigmod/RamamrithamSSTX96,0,Donald F. Towsley
1669,381873,0,Aloysius K. Mok
1670,journals/sigmod/KuoM96,0,Aloysius K. Mok
1671,381876,0,&#214;zg&#252;r Ulusoy
1672,381876,0,Alejandro Buchmann
1673,journals/sigmod/UlusoyB96,0,Özgür Ulusoy
1674,381878,0,Kwei-Jay Lin
1675,381878,0,Ching-Shan Peng
1676,journals/sigmod/LinP96,0,Shing-Shan Peng
1677,journals/sigmod/LinP96,0,Kwei-Jay Lin
1678,381879,0,Sang H. Son
1679,381879,0,Rasikan David
1680,381879,0,Bhavani Thuraisingham
1681,journals/sigmod/SonDT96,0,Sang Hyuk Son
1682,journals/sigmod/SonDT96,0,Rasikan David
1683,journals/sigmod/SonDT96,0,Bhavani M. Thuraisingham
1684,381881,0,S. F. Andler
1685,381881,0,J. Hansson
1686,381881,0,J. Eriksson
1687,381881,0,J. Mellin
1688,381881,0,M. Berndtsson
1689,381881,0,B. Eftring
1690,journals/sigmod/AndlerHEMBE96,0,Joakim Eriksson
1691,journals/sigmod/AndlerHEMBE96,0,Jonas Mellin
1692,journals/sigmod/AndlerHEMBE96,0,Sten Andler
1693,journals/sigmod/AndlerHEMBE96,0,Mikael Berndtsson
1694,journals/sigmod/AndlerHEMBE96,0,Bengt Eftring
1695,journals/sigmod/AndlerHEMBE96,0,Jörgen Hansson
1696,381882,0,Ben Kao
1697,journals/sigmod/AdelbergKG96,0,Ben Kao
1698,381889,0,Mikael Berndtsson
1699,381889,0,J&#246;rgen Hansson
1700,381890,0,Ricardo Baeza-Yates
1701,381890,0,Gonzalo Navarro
1702,journals/sigmod/Baeza-YatesN96,0,Gonzalo Navarro
1703,journals/sigmod/Baeza-YatesN96,0,Ricardo A. Baeza-Yates
1704,335494,0,Chandrasekhar Srinivasan
1705,335494,0,Arvind Rajendran
1706,conf/sigmod/FegarasSRM00,0,Arvind Rajendran
1707,conf/sigmod/FegarasSRM00,0,Chandrasekhar Srinivasan
1708,335495,0,Jason T. L. Wang
1709,335495,0,Xiong Wang
1710,335495,0,Bruce A. Shapiro
1711,335495,0,Kaizhong Zhang
1712,335495,0,Qicheng Ma
1713,335495,0,Zasha Weinberg
1714,conf/sigmod/WangSSZZW00,0,Kaizhong Zhang
1715,conf/sigmod/WangSSZZW00,0,Qicheng Ma
1716,conf/sigmod/WangSSZZW00,0,Jason Tsong-Li Wang
1717,conf/sigmod/WangSSZZW00,0,Xinhuan Zheng
1718,conf/sigmod/WangSSZZW00,0,Xiong Wang
1719,conf/sigmod/WangSSZZW00,0,Zasha Weinberg
1720,conf/sigmod/WangSSZZW00,0,Bruce A. Shapiro
1721,335492,0,Zachary Ives
1722,335492,0,Jayant Madhavan
1723,335492,0,Rachel Pottinger
1724,335492,0,Stefan Saroiu
1725,335492,0,Shiori Betzler
1726,335492,0,Qiong Chen
1727,335492,0,Ewa Jaslikowska
1728,335492,0,Jing Su
1729,335492,0,Wai Tak Theodora Yeung
1730,conf/sigmod/IvesLPST00,0,Wai Tak Theodora Yeung
1731,conf/sigmod/IvesLPST00,0,Shiori Betzler
1732,conf/sigmod/IvesLPST00,0,Jing Su
1733,conf/sigmod/IvesLPST00,0,Jayant Madhavan
1734,conf/sigmod/IvesLPST00,0,Rachel Pottinger
1735,conf/sigmod/IvesLPST00,0,Ewa Jaslikowska
1736,conf/sigmod/IvesLPST00,0,Stefan Saroiu
1737,conf/sigmod/IvesLPST00,0,Qiong Chen
1738,335468,0,Carlos Ordonez
1739,335468,0,Paul Cereghini
1740,conf/sigmod/OrdonezC00,0,Paul Cereghini
1741,conf/sigmod/OrdonezC00,0,Carlos Ordonez
1742,335469,0,Anant Jhingran
1743,conf/sigmod/Jhingran00,0,Anant Jhingran
1744,335465,0,Andreas Weininger
1745,conf/sigmod/Weininger00,0,Andreas Weininger
1746,335466,0,Chung-Min Chen
1747,335466,0,Munir Cochinwala
1748,335466,0,Claudio Petrone
1749,335466,0,Marc Pucci
1750,335466,0,Sunil Samtani
1751,335466,0,Patrizia Santa
1752,conf/sigmod/ChenCPPSTM00,0,Claudio Petrone
1753,conf/sigmod/ChenCPPSTM00,0,Marco Mesiti
1754,conf/sigmod/ChenCPPSTM00,0,Munir Cochinwala
1755,conf/sigmod/ChenCPPSTM00,0,Patrizia Santa
1756,conf/sigmod/ChenCPPSTM00,0,Chung-Min Chen
1757,conf/sigmod/ChenCPPSTM00,0,Sunil Samtani
1758,conf/sigmod/ChenCPPSTM00,0,Marc Pucci
1759,336589,0,Vincent Oria
1760,336589,0,Paul J. Iglinski
1761,336589,0,Shu Lin
1762,336589,0,Bin Yao
1763,conf/sigmod/OriaOILY00,0,Vincent Oria
1764,conf/sigmod/OriaOILY00,0,Benjamin Bin Yao
1765,conf/sigmod/OriaOILY00,0,Shu Lin
1766,conf/sigmod/OriaOILY00,0,Paul Iglinski
1767,336587,0,Chong Leng Goh
1768,336587,0,Stephane Bressan
1769,conf/sigmod/BressanGOT00,0,Stéphane Bressan
1770,conf/sigmod/BressanGOT00,0,Chong Leng Goh
1771,336583,0,Chung-Sheng Li
1772,336583,0,Lawrence D. Bergman
1773,336583,0,Yuan-Chi Chang
1774,336583,0,Vittorio Castelli
1775,336583,0,John R. Smith
1776,conf/sigmod/LiBCS00,0,Chung-Sheng Li
1777,conf/sigmod/LiBCS00,0,Vittorio Castelli
1778,conf/sigmod/LiBCS00,0,Lawrence D. Bergman
1779,conf/sigmod/LiBCS00,0,John R. Smith
1780,336578,0,Jun Yang
1781,336578,0,Huacheng C. Ying
1782,conf/sigmod/YangYW00,0,Huacheng C. Ying
1783,conf/sigmod/YangYW00,0,Jun Yang
1784,336577,0,Michael Gillmann
1785,336577,0,Jeanine Weissenfels
1786,336577,0,German Shegalov
1787,336577,0,Wolfgang Wonner
1788,conf/sigmod/GillmannWSWW00,0,German Shegalov
1789,conf/sigmod/GillmannWSWW00,0,Wolfgang Wonner
1790,conf/sigmod/GillmannWSWW00,0,Michael Gillmann
1791,conf/sigmod/GillmannWSWW00,0,Jeanine Weißenfels
1792,336575,0,John M. McGann
1793,336575,0,Stephen Kelley
1794,336575,0,Vadim Katz
1795,336575,0,Zhexuan Song
1796,336575,0,Joseph J&#225;J&#225;
1797,conf/sigmod/Rodriguez-Martinez00,0,Joseph JáJá
1798,conf/sigmod/Rodriguez-Martinez00,0,John M. McGann
1799,conf/sigmod/Rodriguez-Martinez00,0,Zhexuan Song
1800,conf/sigmod/Rodriguez-Martinez00,0,Stephen Kelley
1801,conf/sigmod/Rodriguez-Martinez00,0,Vadim Katz
1802,336573,0,Wynne Hsu
1803,336573,0,Mong Li Lee
1804,336573,0,Kheng Guan Goh
1805,conf/sigmod/HsuLG00,0,Kheng Guan Goh
1806,conf/sigmod/HsuLG00,0,Wynne Hsu
1807,conf/sigmod/HsuLG00,0,Mong-Li Lee
1808,336572,0,Runying Mao
1809,336572,0,Kan Hu
1810,336572,0,Hua Zhu
1811,conf/sigmod/PeiMHZ00,0,Hua Zhu
1812,conf/sigmod/PeiMHZ00,0,Kan Hu
1813,conf/sigmod/PeiMHZ00,0,Runying Mao
1814,336570,0,M. Jarke
1815,336570,0,C. Quix
1816,336570,0,D. Calvanese
1817,336570,0,M. Lenzerini
1818,336570,0,E. Franconi
1819,336570,0,S. Ligoudistianos
1820,336570,0,P. Vassiliadis
1821,336570,0,Y. Vassiliou
1822,conf/sigmod/JarkeQCLFLVV00,0,Panos Vassiliadis
1823,conf/sigmod/JarkeQCLFLVV00,0,Spyros Ligoudistianos
1824,conf/sigmod/JarkeQCLFLVV00,0,Diego Calvanese
1825,conf/sigmod/JarkeQCLFLVV00,0,Enrico Franconi
1826,conf/sigmod/JarkeQCLFLVV00,0,Yannis Vassiliou
1827,336568,0,Helena Galhardas
1828,336568,0,Eric Simon
1829,conf/sigmod/Galhardas00,0,Helena Galhardas
1830,conf/sigmod/Galhardas00,0,Eric Simon
1831,336564,0,Gayatri Sathe
1832,conf/sigmod/Sarawagi00,0,Gayatri Sathe
1833,336562,0,Jochen van den Bercken
1834,336562,0,Jens-Peter Dittrich
1835,conf/sigmod/BerckenDS00,0,Jens-Peter Dittrich
1836,conf/sigmod/BerckenDS00,0,Jochen Van den Bercken
1837,336560,0,Yanlei Diao
1838,336560,0,Hongjun Lu
1839,336560,0,Zengping Tian
1840,conf/sigmod/ChenDLT00,0,Zengping Tian
1841,conf/sigmod/ChenDLT00,0,Hongjun Lu
